Coad_ID,cenRA,cenDec
0167p363,16.787504,36.346667
0167p696,16.744703,69.664444
0167p802,16.742851,80.265556
0168m091,16.851049,-9.086667
0168p090,16.851049,9.086667
0169m107,16.923061,-10.601111
0169m122,16.995706,-12.115556
0169m273,16.901473,-27.26
0169p106,16.923061,10.601111
0169p121,16.995706,12.115556
0169p272,16.901473,27.26
0170m137,17.069023,-13.63
0170m379,17.052739,-37.861111
0170m455,17.041413,-45.433333
0170p136,17.069023,13.63
0170p378,17.052739,37.861111
0170p454,17.041413,45.433333
0171m288,17.142892,-28.774444
0171p287,17.142892,28.774444
0172m152,17.217366,-15.144444
0172m167,17.292652,-16.658889
0172m531,17.260465,-53.005556
0172m591,17.280025,-59.063333
0172p151,17.217366,15.144444
0172p166,17.292652,16.658889
0172p530,17.260465,53.005556
0172p590,17.280025,59.063333
0173m303,17.391347,-30.288889
0173p302,17.391347,30.288889
0174m182,17.444978,-18.173333
0174m394,17.419437,-39.375556
0174m470,17.454694,-46.947778
0174m652,17.47582,-65.121111
0174m758,17.420164,-75.722222
0174p181,17.444978,18.173333
0174p393,17.419437,39.375556
0174p469,17.454694,46.947778
0174p651,17.47582,65.121111
0174p757,17.420164,75.722222
0176m197,17.600035,-19.687778
0176m319,17.647145,-31.803333
0176p196,17.600035,19.687778
0176p318,17.647145,31.803333
0177m213,17.75791,-21.202222
0177p212,17.75791,21.202222
0178m409,17.80228,-40.89
0178m546,17.872556,-54.52
0178p408,17.80228,40.89
0178p545,17.872556,54.52
0179m228,17.918644,-22.716667
0179m334,17.999927,-33.317778
0179m485,17.999999,-48.462222
0179p227,17.918644,22.716667
0179p333,17.999927,33.317778
0179p484,17.999999,48.462222
0180m606,18.000302,-60.577778
0180m712,18.000519,-71.178889
0180p605,18.000302,60.577778
0180p711,18.000519,71.178889
0181m016,18.151329,-1.514444
0181m031,18.15134,-3.028889
0181m243,18.165135,-24.231111
0181p000,18.151329,0.0
0181p015,18.151329,1.514444
0181p030,18.15134,3.028889
0181p242,18.165135,24.231111
0182m046,18.227835,-4.543333
0182m061,18.227916,-6.057778
0182m349,18.274132,-34.832222
0182m425,18.202368,-42.404444
0182p045,18.227835,4.543333
0182p060,18.227916,6.057778
0182p348,18.274132,34.832222
0182p424,18.202368,42.404444
0183m076,18.305084,-7.572222
0183m091,18.382963,-9.086667
0183m258,18.333432,-25.745556
0183p075,18.305084,7.572222
0183p090,18.382963,9.086667
0183p257,18.333432,25.745556
0184m107,18.461521,-10.601111
0184p106,18.461521,10.601111
0185m122,18.540771,-12.115556
0185m273,18.59162,-27.26
0185m500,18.580555,-49.976667
0185m667,18.556587,-66.635556
0185p121,18.540771,12.115556
0185p272,18.59162,27.26
0185p499,18.580555,49.976667
0185p666,18.556587,66.635556
0186m137,18.620753,-13.63
0186m364,18.652782,-36.346667
0186m561,18.666426,-56.034444
0186p136,18.620753,13.63
0186p363,18.652782,36.346667
0186p560,18.666426,56.034444
0187m152,18.782581,-15.144444
0187m440,18.72819,-43.918889
0187p151,18.782581,15.144444
0187p439,18.72819,43.918889
0188m167,18.864711,-16.658889
0188m288,18.857181,-28.774444
0188p166,18.864711,16.658889
0188p287,18.857181,28.774444
0189m379,18.947488,-37.861111
0189m621,18.947348,-62.092222
0189p378,18.947488,37.861111
0189p620,18.947348,62.092222
0190m182,19.030885,-18.173333
0190m515,19.073056,-51.491111
0190p181,19.030885,18.173333
0190p514,19.073056,51.491111
0191m303,19.130482,-30.288889
0191m455,19.17159,-45.433333
0191p302,19.130482,30.288889
0191p454,19.17159,45.433333
0192m197,19.200038,-19.687778
0192m773,19.287052,-77.236667
0192p196,19.200038,19.687778
0192p772,19.287052,77.236667
0193m213,19.372265,-21.202222
0193m394,19.35493,-39.375556
0193m576,19.384527,-57.548889
0193p212,19.372265,21.202222
0193p393,19.35493,39.375556
0193p575,19.384527,57.548889
0194m319,19.41186,-31.803333
0194m727,19.460008,-72.693333
0194m818,19.458923,-81.78
0194p318,19.41186,31.803333
0194p726,19.460008,72.693333
0194p817,19.458923,81.78
0195m228,19.547611,-22.716667
0195p227,19.547611,22.716667
0196m016,19.663939,-1.514444
0196m031,19.663952,-3.028889
0196m470,19.636531,-46.947778
0196p000,19.66394,0.0
0196p015,19.663939,1.514444
0196p030,19.663952,3.028889
0196p469,19.636531,46.947778
0197m046,19.746822,-4.543333
0197m061,19.746909,-6.057778
0197m334,19.79992,-33.317778
0197m409,19.780312,-40.89
0197m531,19.726245,-53.005556
0197m682,19.779687,-68.15
0197p045,19.746822,4.543333
0197p060,19.746909,6.057778
0197p333,19.79992,33.317778
0197p408,19.780312,40.89
0197p530,19.726245,53.005556
0197p681,19.779687,68.15
0198m076,19.830508,-7.572222
0198m243,19.816511,-24.231111
0198m637,19.816923,-63.606667
0198p075,19.830508,7.572222
0198p242,19.816511,24.231111
0198p636,19.816923,63.606667
0199m091,19.914876,-9.086667
0199m107,19.999981,-10.601111
0199m864,19.986477,-86.323333
0199p090,19.914876,9.086667
0199p106,19.999981,10.601111
0199p863,19.986477,86.323333
0200m122,20.085835,-12.115556
0200m258,20.000107,-25.745556
0200p121,20.085835,12.115556
0200p257,20.000107,25.745556
0201m137,20.172482,-13.63
0201m349,20.101545,-34.832222
0201m591,20.160029,-59.063333
0201p136,20.172482,13.63
0201p348,20.101545,34.832222
0201p590,20.160029,59.063333
0202m273,20.281767,-27.26
0202m425,20.224853,-42.404444
0202m485,20.249998,-48.462222
0202p272,20.281767,27.26
0202p424,20.224853,42.404444
0202p484,20.249998,48.462222
0203m152,20.347796,-15.144444
0203p151,20.347796,15.144444
0204m167,20.436771,-16.658889
0204m546,20.425778,-54.52
0204p166,20.436771,16.658889
0204p545,20.425778,54.52
0205m288,20.57147,-28.774444
0205m364,20.51806,-36.346667
0205p287,20.57147,28.774444
0205p363,20.51806,36.346667
0206m182,20.616793,-18.173333
0206p181,20.616793,18.173333
0208m197,20.800041,-19.687778
0208m303,20.869617,-30.288889
0208m379,20.842237,-37.861111
0208m440,20.8091,-43.918889
0208p196,20.800041,19.687778
0208p302,20.869617,30.288889
0208p378,20.842237,37.861111
0208p439,20.8091,43.918889
0209m213,20.986621,-21.202222
0209m500,20.903124,-49.976667
0209m652,20.970984,-65.121111
0209m697,20.930879,-69.664444
0209p212,20.986621,21.202222
0209p499,20.903124,49.976667
0209p651,20.970984,65.121111
0209p696,20.930879,69.664444
0210m606,21.000352,-60.577778
0210p605,21.000352,60.577778
0211m016,21.17655,-1.514444
0211m031,21.176564,-3.028889
0211m228,21.176579,-22.716667
0211m319,21.176575,-31.803333
0211m743,21.17717,-74.207778
0211p000,21.176551,0.0
0211p015,21.17655,1.514444
0211p030,21.176564,3.028889
0211p227,21.176579,22.716667
0211p318,21.176575,31.803333
0211p742,21.17717,74.207778
0212m046,21.265808,-4.543333
0212m061,21.265902,-6.057778
0212m394,21.290423,-39.375556
0212p045,21.265808,4.543333
0212p060,21.265902,6.057778
0212p393,21.290423,39.375556
0213m076,21.355931,-7.572222
0213m455,21.301767,-45.433333
0213m561,21.333058,-56.034444
0213p075,21.355931,7.572222
0213p454,21.301767,45.433333
0213p560,21.333058,56.034444
0214m091,21.44679,-9.086667
0214m243,21.467887,-24.231111
0214m515,21.457188,-51.491111
0214p090,21.44679,9.086667
0214p242,21.467887,24.231111
0214p514,21.457188,51.491111
0215m107,21.538441,-10.601111
0215m334,21.599912,-33.317778
0215p106,21.538441,10.601111
0215p333,21.599912,33.317778
0216m122,21.630899,-12.115556
0216m258,21.666783,-25.745556
0216m788,21.602135,-78.751111
0216p121,21.630899,12.115556
0216p257,21.666783,25.745556
0216p787,21.602135,78.751111
0217m137,21.724211,-13.63
0217m409,21.758343,-40.89
0217p136,21.724211,13.63
0217p408,21.758343,40.89
0218m470,21.818368,-46.947778
0218p469,21.818368,46.947778
0219m152,21.913011,-15.144444
0219m273,21.971915,-27.26
0219m349,21.928958,-34.832222
0219p151,21.913011,15.144444
0219p272,21.971915,27.26
0219p348,21.928958,34.832222
0220m167,22.00883,-16.658889
0220p166,22.00883,16.658889
0221m531,22.192026,-53.005556
0221m576,22.153746,-57.548889
0221m621,22.10524,-62.092222
0221p530,22.192026,53.005556
0221p575,22.153746,57.548889
0221p620,22.10524,62.092222
0222m182,22.2027,-18.173333
0222m288,22.285759,-28.774444
0222m425,22.247339,-42.404444
0222m667,22.267904,-66.635556
0222p181,22.2027,18.173333
0222p287,22.285759,28.774444
0222p424,22.247339,42.404444
0222p666,22.267904,66.635556
0223m364,22.383338,-36.346667
0223p363,22.383338,36.346667
0224m197,22.400044,-19.687778
0224m485,22.499998,-48.462222
0224p196,22.400044,19.687778
0224p484,22.499998,48.462222
0225m712,22.500649,-71.178889
0225p711,22.500649,71.178889
0226m016,22.689161,-1.514444
0226m031,22.689175,-3.028889
0226m213,22.600976,-21.202222
0226m303,22.608751,-30.288889
0226p000,22.689161,0.0
0226p015,22.689161,1.514444
0226p030,22.689175,3.028889
0226p212,22.600976,21.202222
0226p302,22.608751,30.288889
0227m046,22.784794,-4.543333
0227m061,22.784895,-6.057778
0227m379,22.736986,-37.861111
0227p045,22.784794,4.543333
0227p060,22.784895,6.057778
0227p378,22.736986,37.861111
0228m076,22.881355,-7.572222
0228m228,22.805547,-22.716667
0228m440,22.89001,-43.918889
0228p075,22.881355,7.572222
0228p227,22.805547,22.716667
0228p439,22.89001,43.918889
0229m091,22.978704,-9.086667
0229m319,22.941289,-31.803333
0229m546,22.979,-54.52
0229p090,22.978704,9.086667
0229p318,22.941289,31.803333
0229p545,22.979,54.52
0230m107,23.076901,-10.601111
0230m591,23.040033,-59.063333
0230p106,23.076901,10.601111
0230p590,23.040033,59.063333
0231m122,23.175963,-12.115556
0231m243,23.119263,-24.231111
0231m637,23.119743,-63.606667
0231p121,23.175963,12.115556
0231p242,23.119263,24.231111
0231p636,23.119743,63.606667
0232m137,23.275941,-13.63
0232m394,23.225916,-39.375556
0232m500,23.225693,-49.976667
0232m758,23.226885,-75.722222
0232m833,23.226328,-83.294444
0232p136,23.275941,13.63
0232p393,23.225916,39.375556
0232p499,23.225693,49.976667
0232p757,23.226885,75.722222
0232p832,23.226328,83.294444
0233m258,23.333458,-25.745556
0233m334,23.399905,-33.317778
0233p257,23.333458,25.745556
0233p333,23.399905,33.317778
0234m152,23.478226,-15.144444
0234m455,23.431943,-45.433333
0234p151,23.478226,15.144444
0234p454,23.431943,45.433333
0235m167,23.580889,-16.658889
0235p166,23.580889,16.658889
0236m273,23.662062,-27.26
0236p272,23.662062,27.26
0237m182,23.788607,-18.173333
0237m349,23.756371,-34.832222
0237m409,23.736374,-40.89
0237m682,23.735625,-68.15
0237p181,23.788607,18.173333
0237p348,23.756371,34.832222
0237p408,23.736374,40.89
0237p681,23.735625,68.15
0238m515,23.84132,-51.491111
0238p514,23.84132,51.491111
0239m561,23.99969,-56.034444
0239p560,23.99969,56.034444
0240m197,24.000047,-19.687778
0240m288,24.000048,-28.774444
0240m470,24.000204,-46.947778
0240m606,24.000403,-60.577778
0240p196,24.000047,19.687778
0240p287,24.000048,28.774444
0240p469,24.000204,46.947778
0240p605,24.000403,60.577778
0242m016,24.201772,-1.514444
0242m031,24.201787,-3.028889
0242m213,24.215332,-21.202222
0242m364,24.248616,-36.346667
0242m425,24.269824,-42.404444
0242p000,24.201772,0.0
0242p015,24.201772,1.514444
0242p030,24.201787,3.028889
0242p212,24.215332,21.202222
0242p363,24.248616,36.346667
0242p424,24.269824,42.404444
0243m046,24.30378,-4.543333
0243m061,24.303887,-6.057778
0243m303,24.347886,-30.288889
0243m727,24.32501,-72.693333
0243p045,24.30378,4.543333
0243p060,24.303887,6.057778
0243p302,24.347886,30.288889
0243p726,24.32501,72.693333
0244m076,24.406779,-7.572222
0244m228,24.434514,-22.716667
0244m652,24.466148,-65.121111
0244p075,24.406779,7.572222
0244p227,24.434514,22.716667
0244p651,24.466148,65.121111
0245m091,24.510617,-9.086667
0245p090,24.510617,9.086667
0246m107,24.615361,-10.601111
0246m379,24.631734,-37.861111
0246m531,24.657807,-53.005556
0246p106,24.615361,10.601111
0246p378,24.631734,37.861111
0246p530,24.657807,53.005556
0247m122,24.721027,-12.115556
0247m243,24.770639,-24.231111
0247m319,24.706004,-31.803333
0247m485,24.749998,-48.462222
0247p121,24.721027,12.115556
0247p242,24.770639,24.231111
0247p318,24.706004,31.803333
0247p484,24.749998,48.462222
0248m137,24.82767,-13.63
0248p136,24.82767,13.63
0249m440,24.97092,-43.918889
0249m576,24.922964,-57.548889
0249p439,24.97092,43.918889
0249p575,24.922964,57.548889
0250m152,25.043441,-15.144444
0250m258,25.000134,-25.745556
0250p151,25.043441,15.144444
0250p257,25.000134,25.745556
0251m167,25.152948,-16.658889
0251m334,25.199898,-33.317778
0251m394,25.161409,-39.375556
0251m697,25.117055,-69.664444
0251m803,25.114277,-80.265556
0251p166,25.152948,16.658889
0251p333,25.199898,33.317778
0251p393,25.161409,39.375556
0251p696,25.117055,69.664444
0251p802,25.114277,80.265556
0252m621,25.263131,-62.092222
0252p620,25.263131,62.092222
0253m182,25.374514,-18.173333
0253m273,25.352209,-27.26
0253p181,25.374514,18.173333
0253p272,25.352209,27.26
0255m349,25.583784,-34.832222
0255m455,25.56212,-45.433333
0255m500,25.548263,-49.976667
0255m546,25.532222,-54.52
0255p348,25.583784,34.832222
0255p454,25.56212,45.433333
0255p499,25.548263,49.976667
0255p545,25.532222,54.52
0256m197,25.60005,-19.687778
0256p196,25.60005,19.687778
0257m016,25.714382,-1.514444
0257m031,25.714399,-3.028889
0257m288,25.714337,-28.774444
0257m409,25.714405,-40.89
0257m773,25.71607,-77.236667
0257p000,25.714383,0.0
0257p015,25.714382,1.514444
0257p030,25.714399,3.028889
0257p287,25.714337,28.774444
0257p408,25.714405,40.89
0257p772,25.71607,77.236667
0258m046,25.822767,-4.543333
0258m061,25.82288,-6.057778
0258m213,25.829687,-21.202222
0258p045,25.822767,4.543333
0258p060,25.82288,6.057778
0258p212,25.829687,21.202222
0259m076,25.932203,-7.572222
0259m591,25.920037,-59.063333
0259m667,25.979221,-66.635556
0259p075,25.932203,7.572222
0259p590,25.920037,59.063333
0259p666,25.979221,66.635556
0260m091,26.042531,-9.086667
0260m228,26.063482,-22.716667
0260m303,26.087021,-30.288889
0260p090,26.042531,9.086667
0260p227,26.063482,22.716667
0260p302,26.087021,30.288889
0261m107,26.153821,-10.601111
0261m364,26.113895,-36.346667
0261m470,26.182041,-46.947778
0261p106,26.153821,10.601111
0261p363,26.113895,36.346667
0261p469,26.182041,46.947778
0262m122,26.266092,-12.115556
0262m425,26.292309,-42.404444
0262m515,26.225452,-51.491111
0262p121,26.266092,12.115556
0262p424,26.292309,42.404444
0262p514,26.225452,51.491111
0263m137,26.3794,-13.63
0263p136,26.3794,13.63
0264m243,26.422015,-24.231111
0264m319,26.470718,-31.803333
0264m637,26.422564,-63.606667
0264m743,26.471463,-74.207778
0264p242,26.422015,24.231111
0264p318,26.470718,31.803333
0264p636,26.422564,63.606667
0264p742,26.471463,74.207778
0265m379,26.526483,-37.861111
0265p378,26.526483,37.861111
0266m152,26.608656,-15.144444
0266m258,26.66681,-25.745556
0266m561,26.666322,-56.034444
0266p151,26.608656,15.144444
0266p257,26.66681,25.745556
0266p560,26.666322,56.034444
0267m167,26.725008,-16.658889
0267p166,26.725008,16.658889
0269m182,26.960421,-18.173333
0269m334,26.99989,-33.317778
0269m485,26.999998,-48.462222
0269p181,26.960421,18.173333
0269p333,26.99989,33.317778
0269p484,26.999998,48.462222
0270m273,27.042357,-27.26
0270m394,27.096902,-39.375556
0270m440,27.05183,-43.918889
0270m606,27.000453,-60.577778
0270m712,27.000779,-71.178889
0270p272,27.042357,27.26
0270p393,27.096902,39.375556
0270p439,27.05183,43.918889
0270p605,27.000453,60.577778
0270p711,27.000779,71.178889
0271m531,27.123588,-53.005556
0271p530,27.123588,53.005556
0272m016,27.226993,-1.514444
0272m031,27.227011,-3.028889
0272m197,27.200054,-19.687778
0272p000,27.226994,0.0
0272p015,27.226993,1.514444
0272p030,27.227011,3.028889
0272p196,27.200054,19.687778
0273m046,27.341753,-4.543333
0273m061,27.341873,-6.057778
0273p045,27.341753,4.543333
0273p060,27.341873,6.057778
0274m076,27.457626,-7.572222
0274m213,27.444043,-21.202222
0274m288,27.428626,-28.774444
0274m349,27.411198,-34.832222
0274p075,27.457626,7.572222
0274p212,27.444043,21.202222
0274p287,27.428626,28.774444
0274p348,27.411198,34.832222
0275m091,27.574444,-9.086667
0275p090,27.574444,9.086667
0276m107,27.692281,-10.601111
0276m228,27.692449,-22.716667
0276m409,27.692436,-40.89
0276m455,27.692297,-45.433333
0276m576,27.692182,-57.548889
0276m682,27.691562,-68.15
0276p106,27.692281,10.601111
0276p227,27.692449,22.716667
0276p408,27.692436,40.89
0276p454,27.692297,45.433333
0276p575,27.692182,57.548889
0276p681,27.691562,68.15
0278m122,27.811156,-12.115556
0278m303,27.826156,-30.288889
0278m500,27.870832,-49.976667
0278p121,27.811156,12.115556
0278p302,27.826156,30.288889
0278p499,27.870832,49.976667
0279m137,27.931129,-13.63
0279m364,27.979173,-36.346667
0279m652,27.961312,-65.121111
0279p136,27.931129,13.63
0279p363,27.979173,36.346667
0279p651,27.961312,65.121111
0280m243,28.073391,-24.231111
0280m546,28.085444,-54.52
0280p242,28.073391,24.231111
0280p545,28.085444,54.52
0281m152,28.173871,-15.144444
0281p151,28.173871,15.144444
0282m167,28.297067,-16.658889
0282m319,28.235433,-31.803333
0282p166,28.297067,16.658889
0282p318,28.235433,31.803333
0283m258,28.333485,-25.745556
0283m425,28.314795,-42.404444
0283m470,28.363878,-46.947778
0283p257,28.333485,25.745556
0283p424,28.314795,42.404444
0283p469,28.363878,46.947778
0284m379,28.421232,-37.861111
0284m621,28.421022,-62.092222
0284p378,28.421232,37.861111
0284p620,28.421022,62.092222
0285m182,28.546328,-18.173333
0285p181,28.546328,18.173333
0286m515,28.609584,-51.491111
0286p514,28.609584,51.491111
0287m016,28.739604,-1.514444
0287m031,28.739622,-3.028889
0287m273,28.732504,-27.26
0287m334,28.799883,-33.317778
0287p000,28.739604,0.0
0287p015,28.739604,1.514444
0287p030,28.739622,3.028889
0287p272,28.732504,27.26
0287p333,28.799883,33.317778
0288m046,28.860739,-4.543333
0288m061,28.860866,-6.057778
0288m197,28.800057,-19.687778
0288m591,28.800041,-59.063333
0288m788,28.802847,-78.751111
0288m849,28.808757,-84.808889
0288p045,28.860739,4.543333
0288p060,28.860866,6.057778
0288p196,28.800057,19.687778
0288p590,28.800041,59.063333
0288p787,28.802847,78.751111
0288p848,28.808757,84.808889
0289m076,28.98305,-7.572222
0289p075,28.98305,7.572222
0290m213,29.058398,-21.202222
0290m394,29.032395,-39.375556
0290m758,29.033606,-75.722222
0290p212,29.058398,21.202222
0290p393,29.032395,39.375556
0290p757,29.033606,75.722222
0291m091,29.106358,-9.086667
0291m288,29.142916,-28.774444
0291m440,29.13274,-43.918889
0291m727,29.190011,-72.693333
0291m818,29.188385,-81.78
0291p090,29.106358,9.086667
0291p287,29.142916,28.774444
0291p439,29.13274,43.918889
0291p726,29.190011,72.693333
0291p817,29.188385,81.78
0292m107,29.230741,-10.601111
0292m349,29.238611,-34.832222
0292m485,29.249998,-48.462222
0292p106,29.230741,10.601111
0292p348,29.238611,34.832222
0292p484,29.249998,48.462222
0293m122,29.35622,-12.115556
0293m228,29.321417,-22.716667
0293m561,29.332955,-56.034444
0293m697,29.303231,-69.664444
0293p121,29.35622,12.115556
0293p227,29.321417,22.716667
0293p560,29.332955,56.034444
0293p696,29.303231,69.664444
0294m137,29.482858,-13.63
0294p136,29.482858,13.63
0295m303,29.56529,-30.288889
0295m531,29.589368,-53.005556
0295p302,29.56529,30.288889
0295p530,29.589368,53.005556
0296m409,29.670467,-40.89
0296m667,29.690539,-66.635556
0296p408,29.670467,40.89
0296p666,29.690539,66.635556
0297m152,29.739086,-15.144444
0297m243,29.724767,-24.231111
0297m637,29.725384,-63.606667
0297p151,29.739086,15.144444
0297p242,29.724767,24.231111
0297p636,29.725384,63.606667
0298m167,29.869126,-16.658889
0298m364,29.844451,-36.346667
0298m455,29.822473,-45.433333
0298p166,29.869126,16.658889
0298p363,29.844451,36.346667
0298p454,29.822473,45.433333
0299m879,29.991072,-87.837778
0299p878,29.991072,87.837778
0300m258,30.000161,-25.745556
0300m319,30.000147,-31.803333
0300m606,30.000503,-60.577778
0300p257,30.000161,25.745556
0300p318,30.000147,31.803333
0300p605,30.000503,60.577778
0301m182,30.132235,-18.173333
0301m500,30.193401,-49.976667
0301p181,30.132235,18.173333
0301p499,30.193401,49.976667
0302m016,30.252215,-1.514444
0302m031,30.252234,-3.028889
0302p000,30.252215,0.0
0302p015,30.252215,1.514444
0302p030,30.252234,3.028889
0303m046,30.379725,-4.543333
0303m061,30.379859,-6.057778
0303m379,30.315981,-37.861111
0303m425,30.33728,-42.404444
0303p045,30.379725,4.543333
0303p060,30.379859,6.057778
0303p378,30.315981,37.861111
0303p424,30.33728,42.404444
0304m197,30.40006,-19.687778
0304m273,30.422651,-27.26
